Organization,Repository Name,Last Updated,License,has_readme,has_citation,has_contributing,has_tags,latest_tag,latest_tag_date,repo_url,owner,owner_url,organization_url,citation_title,citation_dois,citation_swhids,orcids,readme_dois,citation_has_doi,readme_has_doi,has_license
neurodata,class_discr,2022-10-18T12:55:30Z,No license,False,False,False,False,,,https://github.com/neurodata/class_discr,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,connectomic-heritability,2023-04-27T04:11:21Z,Other,True,False,False,False,,,https://github.com/neurodata/connectomic-heritability,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,pedigo-errata,2022-10-05T21:40:24Z,MIT License,True,False,True,False,,,https://github.com/neurodata/pedigo-errata,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,superefficient-estimators,2022-11-04T22:47:14Z,Apache License 2.0,True,False,False,False,,,https://github.com/neurodata/superefficient-estimators,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,maggotnet,2023-03-20T19:41:51Z,MIT License,True,False,True,False,,,https://github.com/neurodata/maggotnet,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,pywhy-stats,2023-04-13T15:59:33Z,MIT License,True,False,True,False,,,https://github.com/neurodata/pywhy-stats,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,ProL,2024-02-07T16:29:44Z,Apache License 2.0,True,False,False,False,,,https://github.com/neurodata/ProL,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,graspologic-demo,2023-05-12T18:36:30Z,MIT License,True,False,False,False,,,https://github.com/neurodata/graspologic-demo,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,value-of-ood-data,2024-12-06T22:27:04Z,No license,True,False,False,False,,,https://github.com/neurodata/value-of-ood-data,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,alzheimers-mouse,2025-11-04T22:06:08Z,Other,True,False,False,False,,,https://github.com/neurodata/alzheimers-mouse,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,might,2024-09-25T15:55:07Z,Other,False,False,False,False,,,https://github.com/neurodata/might,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,causal_batch,2025-03-13T21:16:25Z,GNU General Public License v3.0,True,False,False,False,,,https://github.com/neurodata/causal_batch,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,10.1162/imag_a_00458/127407),No,Yes,True
neurodata,xai,2024-02-07T18:57:29Z,No license,True,False,False,False,,,https://github.com/neurodata/xai,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,sex_classification,2024-06-06T17:58:20Z,No license,True,False,False,False,,,https://github.com/neurodata/sex_classification,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,graphbook_figures,2024-02-12T21:06:49Z,MIT License,True,False,False,False,,,https://github.com/neurodata/graphbook_figures,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,ksample,2024-02-28T01:14:11Z,Other,True,False,False,False,,,https://github.com/neurodata/ksample,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,CEP_experiments,2024-05-03T01:00:09Z,No license,False,False,False,False,,,https://github.com/neurodata/CEP_experiments,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,kmerf,2025-05-25T13:08:22Z,No license,True,False,False,False,,,https://github.com/neurodata/kmerf,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,prolearn,2025-05-27T21:09:10Z,No license,True,False,False,False,,,https://github.com/neurodata/prolearn,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,rbc,2024-06-21T20:34:33Z,No license,False,False,False,False,,,https://github.com/neurodata/rbc,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,treeple.ai,2024-07-09T15:56:10Z,No license,True,False,False,False,,,https://github.com/neurodata/treeple.ai,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,pro-learn,2024-12-06T22:27:27Z,No license,True,False,False,False,,,https://github.com/neurodata/pro-learn,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,ProspectiveForests,2025-06-13T19:45:16Z,No license,True,False,False,False,,,https://github.com/neurodata/ProspectiveForests,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,connectome-network,2025-02-05T13:14:00Z,No license,False,False,False,False,,,https://github.com/neurodata/connectome-network,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,prolearn2,2025-06-16T00:51:17Z,No license,True,False,False,False,,,https://github.com/neurodata/prolearn2,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,cancer_sim,2025-03-04T20:36:56Z,No license,False,False,False,False,,,https://github.com/neurodata/cancer_sim,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,might-paper2,2025-03-17T05:15:53Z,No license,False,False,False,False,,,https://github.com/neurodata/might-paper2,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,yggdrasil-decision-forests,2025-10-30T18:23:55Z,Apache License 2.0,True,True,True,False,,,https://github.com/neurodata/yggdrasil-decision-forests,neurodata,https://github.com/neurodata,https://github.com/neurodata,Yggdrasil Decision Forests: A Fast and Extensible Decision Forests Library,10.1145/3580305.3599933,,,"10.1145/3580305.3599933).,10.1145/3580305.3599933",Yes,Yes,True
neurodata,autogmm,2025-10-22T14:16:49Z,"BSD 3-Clause ""New"" or ""Revised"" License",True,False,True,True,v0.1.0,2025-09-14T01:43:27Z,https://github.com/neurodata/autogmm,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,cancer-mutation,2025-08-12T20:03:14Z,No license,True,False,False,False,,,https://github.com/neurodata/cancer-mutation,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,ProspectiveForaging,2025-11-12T17:56:22Z,No license,False,False,False,False,,,https://github.com/neurodata/ProspectiveForaging,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,ProspectiveLearningwithControl,2025-12-09T00:26:29Z,No license,True,False,False,False,,,https://github.com/neurodata/ProspectiveLearningwithControl,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
